timestamp,neck_deg,ear_deg,shoulder_y,label
1767480469.005086,2.6506896018981934,31.744537353515625,631.5,neutral
1767480469.038225,2.385944128036499,31.748302459716797,632.0,neutral
1767480469.0717509,2.12109637260437,31.748302459716797,631.0,neutral
1767480469.105555,2.12109637260437,31.748302459716797,631.5,neutral
1767480469.138325,2.12109637260437,31.744537353515625,632.5,neutral
1767480469.171707,2.12109637260437,31.744537353515625,633.0,neutral
1767480469.205392,2.12109637260437,31.707027435302734,633.5,neutral
1767480469.240656,2.12109637260437,31.707027435302734,633.0,neutral
1767480469.273777,2.12109637260437,31.707027435302734,634.0,neutral
1767480469.3079062,2.12109637260437,31.707027435302734,634.5,neutral
1767480469.3411798,2.8886215686798096,31.509248733520508,634.0,neutral
1767480469.3742552,5.789008617401123,31.28421401977539,634.0,neutral
1767480469.40704,6.282492160797119,31.151199340820312,634.5,neutral
1767480469.438375,6.5420379638671875,31.151199340820312,635.5,neutral
1767480469.4720562,7.611937522888184,31.151199340820312,636.0,neutral
1767480469.507807,7.6819047927856445,31.151199340820312,636.0,neutral
1767480469.541131,7.871181964874268,31.151199340820312,636.5,neutral
1767480469.574615,8.242520332336426,31.151199340820312,636.0,neutral
1767480469.606883,8.242520332336426,31.151199340820312,636.0,neutral
1767480469.640596,9.027612686157227,31.151199340820312,636.5,neutral
1767480469.673616,9.549134254455566,31.659563064575195,637.0,neutral
1767480469.705085,10.845800399780273,31.67850685119629,638.0,neutral
1767480469.738873,13.150948524475098,31.72650909423828,638.0,neutral
1767480469.774271,13.847977638244629,31.78057289123535,638.5,neutral
1767480469.8080199,14.036243438720703,31.84478759765625,639.0,neutral
1767480469.8413088,14.098930358886719,31.84478759765625,639.0,neutral
1767480469.874447,14.478428840637207,31.942628860473633,639.5,neutral
1767480469.9072618,14.534455299377441,31.942628860473633,639.0,neutral
1767480469.940486,14.848451614379883,31.942628860473633,638.0,neutral
1767480469.973959,15.030430793762207,31.942628860473633,638.0,neutral
1767480470.0055628,15.030430793762207,31.84478759765625,638.0,neutral
1767480470.038885,14.848451614379883,31.836956024169922,638.0,neutral
1767480470.072194,14.848451614379883,31.836956024169922,638.5,neutral
1767480470.107928,14.782726287841797,31.841930389404297,638.5,neutral
1767480470.141662,14.782726287841797,31.841930389404297,639.0,neutral
1767480470.178973,14.782726287841797,31.841930389404297,639.0,neutral
1767480470.214453,14.782726287841797,31.841930389404297,640.5,neutral
1767480470.250817,14.534455299377441,31.841930389404297,639.5,neutral
1767480470.310346,14.285625457763672,31.85035514831543,640.5,neutral
1767480470.3429031,14.285625457763672,31.85035514831543,640.5,neutral
1767480470.375204,13.786317825317383,31.884502410888672,640.5,neutral
1767480470.4079082,13.650419235229492,31.8681583404541,640.0,neutral
1767480470.441059,13.650419235229492,31.8681583404541,637.5,neutral
1767480470.4726248,13.650419235229492,31.8681583404541,635.0,neutral
1767480470.505582,13.650419235229492,31.8681583404541,634.5,neutral
1767480470.539148,13.650419235229492,31.8681583404541,634.0,neutral
1767480470.5724,13.650419235229492,31.8681583404541,633.0,neutral
1767480470.6057112,13.650419235229492,31.8681583404541,633.0,neutral
1767480470.6392388,13.650419235229492,31.8681583404541,632.0,neutral
1767480470.674957,14.167055130004883,31.474246978759766,632.0,neutral
1767480470.708658,15.088630676269531,31.457778930664062,633.0,neutral
1767480470.741778,15.684114456176758,31.457778930664062,633.5,neutral
1767480470.774633,16.020292282104492,31.403627395629883,632.5,neutral
1767480470.8076448,16.095876693725586,31.327165603637695,632.5,neutral
1767480470.840905,16.35866928100586,31.3074951171875,631.5,neutral
1767480470.8727481,16.436059951782227,31.245105743408203,631.0,neutral
1767480470.906018,16.882129669189453,31.229551315307617,629.0,neutral
1767480470.9394372,16.961706161499023,31.22212791442871,627.5,neutral
1767480470.9747798,16.961706161499023,31.114587783813477,627.5,neutral
1767480471.0080929,17.45486831665039,31.114587783813477,629.0,neutral
1767480471.040868,17.45486831665039,31.114587783813477,629.5,neutral
1767480471.072763,17.45486831665039,30.971986770629883,629.0,neutral
1767480471.106142,17.45486831665039,30.92750358581543,630.0,neutral
1767480471.13977,17.45486831665039,30.92606544494629,632.0,neutral
1767480471.172719,17.45486831665039,30.837383270263672,631.5,neutral
1767480471.206006,17.45486831665039,30.837383270263672,631.5,neutral
1767480471.241515,17.45486831665039,30.837383270263672,631.5,neutral
1767480471.274925,17.185707092285156,30.830917358398438,632.5,neutral
1767480471.3081138,16.645038604736328,30.728282928466797,632.0,neutral
1767480471.3411908,14.311040878295898,30.722450256347656,632.0,neutral
1767480471.3748858,13.776694297790527,30.722450256347656,629.5,neutral
1767480471.408111,13.516568183898926,30.728282928466797,628.5,neutral
1767480471.4413068,12.380757331848145,30.830917358398438,628.5,neutral
1767480471.475036,12.17145824432373,30.837383270263672,628.0,neutral
1767480471.508626,11.888657569885254,30.92606544494629,626.0,neutral
1767480471.542115,11.846394538879395,30.941923141479492,624.5,neutral
1767480471.574541,11.529035568237305,30.987871170043945,621.0,neutral
1767480471.6063712,10.8750581741333,31.124927520751953,620.0,neutral
1767480471.639709,9.64263916015625,31.17577362060547,620.5,neutral
1767480471.675318,9.283553123474121,31.335620880126953,621.0,neutral
1767480471.708415,9.283553123474121,31.576141357421875,622.5,neutral
1767480471.741979,9.078758239746094,31.577354431152344,624.5,neutral
1767480471.774795,8.488944053649902,31.58871841430664,627.0,neutral
1767480471.8078778,8.416374206542969,31.592601776123047,628.0,neutral
1767480471.83971,7.633330821990967,31.592601776123047,628.0,neutral
1767480471.875242,6.308588981628418,31.592601776123047,628.5,neutral
1767480471.908093,5.565098762512207,31.592601776123047,628.0,neutral
1767480471.9414341,3.212209701538086,31.592601776123047,629.0,neutral
1767480471.9731681,1.417922854423523,31.58871841430664,629.0,neutral
1767480472.006552,1.417922854423523,31.592601776123047,630.5,neutral
1767480472.042593,1.123302698135376,31.614501953125,633.0,neutral
1767480472.075298,1.123302698135376,31.614501953125,635.0,neutral
1767480472.108381,1.123302698135376,31.704795837402344,636.5,neutral
1767480472.141411,1.123302698135376,31.704795837402344,638.5,neutral
1767480472.1730518,1.123302698135376,31.856979370117188,639.5,neutral
1767480472.2066472,0.8466740250587463,31.856979370117188,640.0,neutral
1767480472.242183,1.0708245038986206,31.856979370117188,640.0,neutral
1767480472.275578,1.0708245038986206,31.856979370117188,639.5,neutral
1767480472.308531,1.0708245038986206,32.04783248901367,640.5,neutral
1767480472.3414872,1.344724416732788,32.181026458740234,642.0,neutral
1767480472.373148,1.344724416732788,32.30311965942383,641.5,neutral
1767480472.408355,1.3510650396347046,32.33472442626953,641.5,neutral
1767480472.440135,1.6764709949493408,32.33966064453125,642.0,neutral
1767480472.473494,1.873492956161499,32.3607292175293,642.5,neutral
1767480472.5085921,2.1816413402557373,32.377540588378906,645.0,neutral
1767480472.541991,2.3970284461975098,32.48795700073242,645.5,neutral
1767480472.575361,2.419509172439575,32.50603485107422,644.0,neutral
1767480472.6091049,2.419509172439575,32.50603485107422,644.0,neutral
1767480472.6421802,2.9019105434417725,32.50603485107422,644.0,neutral
1767480472.673795,2.9153220653533936,32.48795700073242,644.0,neutral
1767480472.7090728,2.9288582801818848,32.48795700073242,643.5,neutral
1767480472.74227,4.614766597747803,32.48795700073242,642.0,neutral
1767480472.7753222,7.125016212463379,32.48795700073242,641.0,neutral
1767480472.807233,7.34429931640625,32.33966064453125,642.0,neutral
1767480472.84048,8.555558204650879,32.24949645996094,642.5,neutral
1767480472.8739998,9.950626373291016,32.04060363769531,643.5,neutral
1767480472.908927,10.412545204162598,31.85393714904785,643.5,neutral
1767480472.942304,10.876246452331543,31.6181640625,643.5,neutral
1767480472.976071,11.788183212280273,31.49286460876465,643.0,neutral
1767480473.009332,12.077669143676758,31.429197311401367,642.5,neutral
1767480473.040884,12.19420051574707,31.347248077392578,642.0,neutral
1767480473.073689,12.555296897888184,31.214509963989258,642.0,neutral
1767480473.107156,13.695876121520996,31.098691940307617,641.5,neutral
1767480473.1414988,15.051219940185547,31.074682235717773,640.5,neutral
1767480473.1739478,16.38953971862793,30.866973876953125,637.5,neutral
1767480473.2073169,17.051965713500977,30.558818817138672,636.5,neutral
1767480473.2427971,17.998695373535156,30.54741096496582,632.5,neutral
1767480473.2760162,18.652252197265625,30.37902069091797,631.0,neutral
1767480473.309574,19.010766983032227,30.3472900390625,629.0,neutral
1767480473.342703,19.592281341552734,30.338102340698242,625.5,neutral
1767480473.375679,19.592281341552734,30.324907302856445,625.0,neutral
1767480473.407423,19.592281341552734,30.15390396118164,623.5,neutral
1767480473.442982,19.592281341552734,30.10839080810547,626.0,neutral
1767480473.476244,19.592281341552734,30.102258682250977,629.0,neutral
1767480473.509829,19.592281341552734,30.102258682250977,629.5,neutral
1767480473.542551,19.592281341552734,30.102258682250977,629.0,neutral
1767480473.573979,19.592281341552734,30.102258682250977,629.0,neutral
1767480473.607275,17.987335205078125,30.15390396118164,629.5,neutral
1767480473.640696,17.46645164489746,30.310230255126953,628.0,neutral
1767480473.675683,15.2145414352417,30.324907302856445,628.5,neutral
1767480473.707516,13.539949417114258,30.3472900390625,630.0,neutral
1767480473.743003,10.633774757385254,30.3472900390625,631.0,neutral
1767480473.7766871,9.044666290283203,30.4190616607666,631.0,neutral
1767480473.80999,8.359153747558594,30.47093391418457,632.0,neutral
1767480473.842895,8.06324577331543,30.619884490966797,634.0,neutral
1767480473.874387,7.563496112823486,30.997758865356445,633.0,neutral
1767480473.907809,7.329747676849365,31.38863754272461,632.5,neutral
1767480473.940833,7.0093841552734375,32.08161163330078,632.5,neutral
1767480473.974256,6.889837265014648,32.26345443725586,631.5,neutral
1767480474.010627,5.589869022369385,32.28709411621094,631.0,neutral
1767480474.043396,5.084960460662842,32.40282440185547,630.0,neutral
1767480474.076469,3.8622090816497803,32.504878997802734,630.0,neutral
1767480474.107604,3.1529369354248047,32.59419631958008,630.0,neutral
1767480474.142921,3.1529369354248047,32.731597900390625,630.5,neutral
1767480474.174183,2.657390594482422,32.76296615600586,630.0,neutral
1767480474.208152,2.43664813041687,32.77167892456055,630.0,neutral
1767480474.243086,2.19323468208313,32.77167892456055,630.0,neutral
1767480474.276455,2.19323468208313,32.77167892456055,629.5,neutral
1767480474.3081942,1.9580674171447754,32.77167892456055,629.0,neutral
1767480474.343235,1.4625532627105713,32.77167892456055,628.5,neutral
1767480474.374918,1.450216293334961,32.77167892456055,626.5,neutral
1767480474.4082,1.450216293334961,32.76296615600586,626.5,neutral
1767480474.441432,1.450216293334961,32.59419631958008,626.0,neutral
1767480474.475119,1.4625532627105713,32.56193161010742,626.5,neutral
1767480474.507711,1.514073371887207,32.46821975708008,626.5,neutral
1767480474.541174,1.7662705183029175,32.08522033691406,627.0,neutral
1767480474.5744278,1.7662705183029175,31.855091094970703,627.0,neutral
1767480474.608298,1.514073371887207,31.4854793548584,629.0,neutral
1767480474.641598,1.4625532627105713,31.412443161010742,632.5,neutral
1767480474.67671,1.4625532627105713,31.302078247070312,636.5,neutral
1767480474.71034,1.4625532627105713,31.19847869873047,639.0,neutral
1767480474.743339,1.5008560419082642,31.19847869873047,641.0,neutral
1767480474.774585,1.5008560419082642,31.19847869873047,644.5,neutral
1767480474.809841,1.514073371887207,31.19847869873047,646.5,neutral
1767480474.841214,1.7432464361190796,31.19847869873047,647.0,neutral
1767480474.874589,1.7662705183029175,31.233314514160156,647.0,neutral
1767480474.909888,1.8224326372146606,31.24738311767578,647.5,neutral
1767480474.9434319,1.9749339818954468,31.302078247070312,647.5,neutral
1767480474.977115,1.992093563079834,31.318477630615234,647.5,neutral
1767480475.0100648,1.9749339818954468,31.336503982543945,647.5,neutral
1767480475.0433972,1.8224326372146606,31.380657196044922,648.5,neutral
1767480475.076528,1.7432464361190796,31.386611938476562,649.0,neutral
1767480475.1079512,1.7432464361190796,31.380657196044922,649.0,neutral
1767480475.141493,1.7432464361190796,31.380657196044922,649.5,neutral
1767480475.174879,1.9749339818954468,31.386611938476562,649.5,neutral
1767480475.210376,1.7662705183029175,31.394763946533203,650.5,neutral
1767480475.244031,1.7662705183029175,31.394763946533203,651.5,neutral
1767480475.2769449,1.7662705183029175,31.455284118652344,655.5,neutral
1767480475.3098729,1.7662705183029175,31.47235107421875,657.0,neutral
1767480475.341543,1.7662705183029175,31.505596160888672,657.5,neutral
1767480475.3748019,1.7662705183029175,31.523601531982422,657.0,neutral
1767480475.408382,1.7662705183029175,31.582164764404297,657.0,neutral
1767480475.442057,1.7662705183029175,31.608352661132812,656.5,neutral
1767480475.475412,1.7662705183029175,31.70563316345215,656.0,neutral
1767480475.509839,2.036325454711914,31.84323501586914,655.5,neutral
1767480475.541294,2.2025980949401855,31.977123260498047,655.0,neutral
1767480475.575177,3.438530683517456,32.050689697265625,654.5,neutral
1767480475.6107562,4.1909074783325195,32.10426330566406,654.5,neutral
1767480475.643938,4.1909074783325195,32.10646438598633,653.0,neutral
1767480475.677232,4.1909074783325195,32.21107482910156,653.5,neutral
1767480475.7103128,4.1909074783325195,32.227054595947266,653.5,neutral
1767480475.742081,4.1909074783325195,32.252933502197266,653.5,neutral
1767480475.7747982,4.1909074783325195,32.297027587890625,654.5,neutral
1767480475.8088078,4.1909074783325195,32.30597686767578,654.5,neutral
1767480475.8435688,4.1909074783325195,32.319297790527344,654.5,neutral
1767480475.874908,3.8310513496398926,32.30597686767578,655.0,neutral
1767480475.908417,3.3513309955596924,32.30597686767578,654.5,neutral
1767480475.9422898,3.336336612701416,32.30597686767578,654.5,neutral
1767480475.97525,3.336336612701416,32.30597686767578,654.5,neutral
1767480476.008605,3.336336612701416,32.335693359375,655.0,neutral
1767480476.042433,3.336336612701416,32.36834716796875,655.5,neutral
1767480476.077408,3.336336612701416,32.37362289428711,655.0,neutral
1767480476.110479,3.336336612701416,32.4135627746582,655.0,neutral
1767480476.143575,3.336336612701416,32.4135627746582,654.5,neutral
1767480476.175783,3.3513309955596924,32.4135627746582,654.5,neutral
1767480476.209151,4.869941711425781,32.473976135253906,654.5,neutral
1767480476.242303,6.453986644744873,32.473976135253906,653.0,neutral
1767480476.275234,6.453986644744873,32.48018264770508,652.0,neutral
1767480476.3091168,6.453986644744873,32.487037658691406,652.0,neutral
1767480476.344325,6.453986644744873,32.60208511352539,652.5,neutral
1767480476.377596,6.453986644744873,32.63397979736328,652.0,neutral
1767480476.410864,6.453986644744873,32.66423034667969,652.0,neutral
1767480476.443667,6.453986644744873,32.66468811035156,651.5,neutral
1767480476.4770648,6.453986644744873,32.69358444213867,650.5,neutral
1767480476.509578,6.453986644744873,32.71274948120117,651.0,neutral
1767480476.5443041,6.453986644744873,32.7475471496582,651.0,neutral
1767480476.577617,6.453986644744873,32.759586334228516,651.0,neutral
1767480476.611433,6.453986644744873,32.81801223754883,651.5,neutral
1767480476.644479,6.453986644744873,32.82338333129883,652.0,neutral
1767480476.6779678,6.453986644744873,32.86497497558594,652.5,neutral
1767480476.71133,6.453986644744873,33.003753662109375,652.0,neutral
1767480476.7437608,6.632514476776123,33.05775451660156,652.0,neutral
1767480476.7753952,6.8953094482421875,33.05775451660156,652.0,neutral
1767480476.809153,7.943471908569336,33.068077087402344,651.5,neutral
1767480476.842622,8.646931648254395,33.278648376464844,651.5,neutral
1767480476.877218,8.646931648254395,33.278648376464844,651.5,neutral
1767480476.909503,8.646931648254395,33.278648376464844,651.5,neutral
1767480476.944085,8.646931648254395,33.278648376464844,651.0,neutral
1767480476.97788,8.646931648254395,33.278648376464844,651.0,neutral
1767480477.010603,8.646931648254395,33.278648376464844,651.0,neutral
1767480477.042845,8.646931648254395,33.278648376464844,652.5,neutral
1767480477.077316,8.646931648254395,33.278648376464844,652.5,neutral
1767480477.1092732,7.15781307220459,33.15719223022461,652.0,neutral
1767480477.142532,4.785695552825928,33.10212707519531,653.5,neutral
1767480477.1764119,4.500113487243652,33.036617279052734,653.5,neutral
1767480477.21173,4.256026744842529,32.88325500488281,653.0,neutral
1767480477.243934,4.256026744842529,32.77084732055664,652.0,neutral
1767480477.276342,3.9724960327148438,32.7012825012207,652.0,neutral
1767480477.309144,2.6630008220672607,32.692081451416016,650.5,neutral
1767480477.3425531,2.12109637260437,32.66008377075195,649.5,neutral
1767480477.376409,1.3322198390960693,32.58073043823242,649.0,neutral
1767480477.411246,1.3322198390960693,32.56793975830078,647.5,neutral
1767480477.443054,1.326054334640503,32.4193229675293,647.5,neutral
1767480477.476185,1.3322198390960693,32.32331085205078,646.5,neutral
1767480477.5099452,1.3322198390960693,32.23747253417969,649.0,neutral
1767480477.542922,1.3322198390960693,32.163352966308594,649.5,neutral
1767480477.5765681,1.3322198390960693,31.93976402282715,650.5,neutral
1767480477.611847,1.3322198390960693,31.93976402282715,651.5,neutral
1767480477.645076,1.3322198390960693,31.776193618774414,651.0,neutral
1767480477.6785548,1.3322198390960693,31.698837280273438,650.5,neutral
1767480477.711637,1.3322198390960693,31.657201766967773,648.5,neutral
1767480477.744993,1.3322198390960693,31.635250091552734,648.0,neutral
1767480477.777947,1.3639274835586548,31.593093872070312,649.5,neutral
1767480477.812006,1.6683374643325806,31.48237419128418,648.5,neutral
1767480477.844854,1.9182803630828857,31.47108268737793,645.5,neutral
1767480477.877894,2.9702305793762207,31.438230514526367,646.5,neutral
1767480477.90963,2.9842822551727295,31.327579498291016,646.5,neutral
1767480477.943242,3.5256152153015137,31.295146942138672,647.0,neutral
1767480477.976533,4.047202110290527,31.295146942138672,647.0,neutral
1767480478.0095758,4.1646728515625,31.240449905395508,647.0,neutral
1767480478.043294,5.11731481552124,31.23604393005371,648.5,neutral
1767480478.0765388,5.347081661224365,31.23604393005371,650.5,neutral
1767480478.110019,5.399973392486572,31.23604393005371,650.5,neutral
1767480478.145198,5.572197914123535,31.23604393005371,650.5,neutral
1767480478.1777558,6.18525505065918,31.240449905395508,650.5,neutral
1767480478.209854,6.775656223297119,31.29733657836914,652.0,neutral
1767480478.243586,7.089930057525635,31.327579498291016,652.5,neutral
1767480478.278494,7.539444923400879,31.438230514526367,653.5,neutral
1767480478.3119638,7.539444923400879,31.443138122558594,654.0,neutral
1767480478.347732,7.613221645355225,31.443138122558594,654.5,neutral
1767480478.379214,7.815293312072754,31.473861694335938,655.5,neutral
1767480478.411947,7.853313446044922,31.52210235595703,656.5,neutral
1767480478.445215,8.05182933807373,31.72962760925293,659.0,neutral
1767480478.478281,10.105036735534668,31.73043441772461,659.0,neutral
1767480478.511348,10.198101043701172,31.800004959106445,659.0,neutral
1767480478.5434592,10.437475204467773,31.806289672851562,661.0,neutral
1767480478.576641,10.96338939666748,31.814119338989258,662.0,neutral
1767480478.609631,11.019682884216309,32.10102081298828,662.0,neutral
1767480478.643327,11.473478317260742,32.261009216308594,662.5,neutral
1767480478.676897,11.828171730041504,32.387367248535156,663.0,neutral
1767480478.7118962,12.464932441711426,32.49643325805664,663.5,neutral
1767480478.745331,12.593330383300781,32.49643325805664,663.5,neutral
1767480478.776912,12.752120018005371,32.49643325805664,663.0,neutral
1767480478.8097842,12.752120018005371,32.49643325805664,663.5,neutral
1767480478.8434281,12.752120018005371,32.49643325805664,663.5,neutral
1767480478.87678,12.752120018005371,32.49643325805664,663.5,neutral
1767480478.909695,13.105269432067871,32.49643325805664,663.5,neutral
1767480478.9435232,13.240519523620605,32.49643325805664,663.0,neutral
1767480478.976898,13.392498016357422,32.33824157714844,661.5,neutral
1767480479.010392,13.519413948059082,32.20737075805664,661.5,neutral
1767480479.045783,13.600542068481445,32.04277038574219,661.5,neutral
1767480479.0801501,13.609731674194336,32.01125717163086,661.5,neutral
1767480479.1163142,13.888001441955566,32.01125717163086,662.0,neutral
1767480479.148452,14.036243438720703,32.01125717163086,662.0,neutral
1767480479.179175,14.036243438720703,32.01125717163086,662.5,neutral
1767480479.211829,14.036243438720703,32.01125717163086,662.0,neutral
1767480479.243545,14.036243438720703,31.991615295410156,662.0,neutral
1767480479.2767181,14.036243438720703,31.9873046875,662.5,neutral
1767480479.310017,14.109888076782227,31.97592544555664,662.5,neutral
1767480479.34304,14.184294700622559,31.959339141845703,663.0,neutral
1767480479.376736,14.184294700622559,31.842201232910156,663.0,neutral
1767480479.4103281,14.620874404907227,31.842201232910156,663.0,neutral
1767480479.443394,15.491985321044922,31.80302619934082,663.0,neutral
1767480479.4775429,15.491985321044922,31.80302619934082,663.0,neutral
1767480479.5104718,15.904703140258789,31.80302619934082,663.5,neutral
1767480479.543875,15.904703140258789,31.80302619934082,663.5,neutral
1767480479.576982,15.904703140258789,31.80302619934082,664.0,neutral
1767480479.610293,15.904703140258789,31.80302619934082,663.5,neutral
1767480479.64414,15.904703140258789,31.80302619934082,663.5,neutral
1767480479.6771479,15.904703140258789,31.80302619934082,664.0,neutral
1767480479.7123919,15.904703140258789,31.97325325012207,664.0,neutral
1767480479.745856,15.904703140258789,32.025245666503906,663.5,neutral
1767480479.7774222,15.333284378051758,32.14230728149414,662.5,neutral
1767480479.810327,15.124007225036621,32.191287994384766,662.5,neutral
1767480479.843623,14.969551086425781,32.20832061767578,662.0,neutral
1767480479.8769479,14.969551086425781,32.20832061767578,661.0,neutral
1767480479.9108438,14.969551086425781,32.20832061767578,661.0,neutral
1767480479.943656,14.893472671508789,32.20832061767578,661.0,neutral
1767480479.976976,14.893472671508789,32.20832061767578,661.0,neutral
1767480480.0106828,14.893472671508789,32.20832061767578,660.5,neutral
1767480480.0458088,14.893472671508789,32.20832061767578,660.5,neutral
1767480480.079125,14.893472671508789,32.191287994384766,660.5,neutral
1767480480.112652,14.893472671508789,32.106056213378906,660.5,neutral
1767480480.145489,14.758724212646484,32.106056213378906,660.5,neutral
1767480480.177001,14.758724212646484,32.08365249633789,660.0,neutral
1767480480.2107992,14.758724212646484,32.08365249633789,660.0,neutral
1767480480.243793,14.758724212646484,32.08365249633789,659.5,neutral
1767480480.277021,14.683219909667969,32.08365249633789,659.5,neutral
1767480480.310475,14.608467102050781,32.08365249633789,659.5,neutral
1767480480.343701,13.891191482543945,32.08365249633789,660.0,neutral
1767480480.3775842,13.600542068481445,32.08365249633789,660.0,neutral
1767480480.4107032,13.3785400390625,32.08365249633789,659.5,neutral
1767480480.444305,13.3785400390625,32.08365249633789,660.0,neutral
1767480480.4798741,13.3785400390625,32.08365249633789,659.5,neutral
1767480480.512877,13.3785400390625,32.08365249633789,659.5,neutral
1767480480.5461318,13.3785400390625,32.08365249633789,659.5,neutral
1767480480.579457,13.3785400390625,32.08365249633789,659.0,neutral
1767480480.61272,13.3785400390625,32.08365249633789,659.0,neutral
1767480480.644245,13.600542068481445,32.08365249633789,659.5,neutral
1767480480.677928,13.600542068481445,31.924747467041016,659.5,neutral
1767480480.711044,13.600542068481445,31.909679412841797,659.5,neutral
1767480480.744124,13.671307563781738,31.78827667236328,659.0,neutral
1767480480.779605,13.671307563781738,31.737157821655273,657.0,neutral
1767480480.813183,13.671307563781738,31.73308753967285,656.0,neutral
1767480480.846509,13.671307563781738,31.711498260498047,655.5,neutral
1767480480.879211,13.736268043518066,31.703144073486328,654.5,neutral
1767480480.9108999,13.736268043518066,31.703144073486328,654.0,neutral
1767480480.944422,13.7427978515625,31.683551788330078,654.0,neutral
1767480480.9774091,13.888001441955566,31.67351722717285,654.0,neutral
1767480481.010865,13.888001441955566,31.637081146240234,655.5,neutral
1767480481.044375,13.888001441955566,31.637081146240234,657.0,neutral
1767480481.077657,13.888001441955566,31.67351722717285,657.0,neutral
1767480481.111399,13.888001441955566,31.683551788330078,657.5,neutral
1767480481.1443148,13.891191482543945,31.711498260498047,657.0,neutral
1767480481.177878,14.479814529418945,31.73147201538086,655.5,neutral
1767480481.211738,15.068488121032715,31.73308753967285,656.0,neutral
1767480481.246154,15.068488121032715,31.737157821655273,656.0,neutral
1767480481.280027,15.068488121032715,31.737489700317383,655.0,neutral
1767480481.317842,15.068488121032715,31.866483688354492,652.0,neutral
1767480481.353473,15.068488121032715,32.117088317871094,652.0,neutral
1767480481.388753,15.068488121032715,32.2392692565918,653.0,neutral
1767480481.448576,15.068488121032715,32.40024948120117,653.5,neutral
1767480481.48462,15.068488121032715,32.486366271972656,654.0,neutral
1767480481.521097,14.786502838134766,32.60962677001953,653.0,neutral
1767480481.556603,14.596575736999512,32.60962677001953,653.5,neutral
1767480481.62362,13.484676361083984,32.60962677001953,654.0,neutral
1767480481.6906428,13.405875205993652,32.653282165527344,653.0,neutral
1767480481.7570088,12.277097702026367,32.70370864868164,653.0,neutral
1767480481.823748,6.436920642852783,32.70370864868164,652.5,neutral
1767480481.890673,5.247138977050781,32.90732192993164,652.0,neutral
1767480481.957742,4.376350402832031,32.91318893432617,652.5,neutral
1767480482.024533,4.085616588592529,32.99689865112305,654.5,neutral
1767480482.091228,4.085616588592529,32.99870300292969,655.0,neutral
